sequence,tracking_ratio,trajectory_ratio,se3_rmse_m,sim3_rmse_m,sim3_scale,path_ratio_est_over_gt,tracking_frames,frames_total,failure_updates,relocalization_frames,paused_frames,gpu_samples,gpu_mean_util_percent,gpu_peak_util_percent,gpu_mean_mem_used_mb,gpu_peak_mem_used_mb,gpu_mean_power_w,gpu_peak_power_w,gpu_mean_temp_c,gpu_peak_temp_c
freiburg1_desk,0.9184339314845025,0.7911908646003263,0.5590528950042642,0.4873097985819411,0.7168616712811288,1.0496802592136534,563,613,32,27,5,,,,,,,,,
freiburg1_room,0.855359765051395,0.5961820851688693,0.950163253955712,0.9374400839079784,0.737374723354134,0.9392133035046215,1165,1362,132,111,21,,,,,,,,,
freiburg1_xyz,0.9899749373433584,0.8984962406015038,0.11948348954280703,0.11639397506852235,1.2208880906799464,0.620822762017054,790,798,1,1,0,,,,,,,,,
freiburg3_cabinet,0.0,0.0,,,,,0,1147,0,0,0,,,,,,,,,
freiburg3_large_cabinet,0.4638971315529179,0.4035608308605341,1.3920686625705103,0.4094442946242728,4.526795320985524,0.27366750004822016,469,1011,78,65,13,,,,,,,,,
freiburg3_teddy,0.9593192195931922,0.9215442092154421,0.6393884666353066,0.456625209787722,0.5848048761260166,1.299356181436526,2311,2409,52,46,6,,,,,,,,,
